review_id,product_id,customer_id,rating,review_text,review_date
4166,736,7234,1,Item arrived damaged.,2025-06-21
4167,3839,2218,4,Would buy again.,2023-01-17
4168,2570,5518,2,Customer service was helpful.,2026-06-15
4169,8375,2739,1,Fast shipping and good packaging.,2025-01-03
4170,9016,2800,5,Would buy again.,2025-02-28
4171,4230,7589,1,Exceeded my expectations!,2024-02-01
4172,4854,4463,4,Great quality for the price.,2024-05-31
4173,3397,7,2,Would buy again.,2025-06-07
4174,7626,1259,5,Works exactly as described.,2024-01-06
4175,2816,3353,1,Works exactly as described.,2025-01-02
4176,5782,2255,2,Would buy again.,2023-06-18
4177,6311,3347,2,Would buy again.,2026-02-13
4178,10529,4259,5,Works exactly as described.,2023-04-03
4179,9381,132,2,Would buy again.,2025-04-04
4180,3231,2168,3,"Average product, does the job.",2024-12-19
4181,801,651,4,Excellent value for money.,2025-05-15
4182,6735,4538,4,"Not what I expected, quite disappointed.",2025-12-01
4183,9613,4911,3,Great quality for the price.,2026-04-17
4184,11700,6811,4,Customer service was helpful.,2024-06-16
4185,6932,7470,4,Exceeded my expectations!,2026-01-11
4186,7085,2499,1,Great quality for the price.,2024-02-23
4187,5097,5904,2,Fast shipping and good packaging.,2026-05-06
4188,11140,1891,4,Great quality for the price.,2025-04-24
4189,1955,3938,4,Exceeded my expectations!,2026-06-06
4190,1888,6237,5,Exceeded my expectations!,2026-02-13
4191,614,6147,3,"Average product, does the job.",2026-04-11
4192,7873,7330,1,Great quality for the price.,2023-02-09
4193,4870,5339,1,Exceeded my expectations!,2024-05-10
4194,3371,311,2,Would buy again.,2023-02-19
4195,9251,4867,2,Exceeded my expectations!,2023-05-14
4196,11823,1149,5,Great quality for the price.,2023-03-24
4197,11340,820,3,"Average product, does the job.",2024-04-01
4198,8258,5259,4,Excellent value for money.,2024-07-17
4199,4287,4986,3,Excellent value for money.,2024-03-22
4200,4753,4373,2,Great quality for the price.,2023-11-29
4201,11149,7621,1,Would buy again.,2024-01-15
4202,6398,4934,1,"Not what I expected, quite disappointed.",2026-03-05
4203,5572,11,1,Fast shipping and good packaging.,2024-02-11
4204,2541,4813,3,Fast shipping and good packaging.,2024-08-16
4205,11218,6880,5,"Average product, does the job.",2024-11-28
4206,7024,3893,2,"Average product, does the job.",2026-04-07
4207,11237,3448,1,Item arrived damaged.,2024-03-10
4208,8779,407,2,Great quality for the price.,2023-07-25
4209,4091,2317,2,Customer service was helpful.,2023-08-02
4210,3095,2542,3,"Average product, does the job.",2026-02-11
4211,8560,1393,3,Fast shipping and good packaging.,2025-02-14
4212,3000,5377,3,Fast shipping and good packaging.,2024-10-29
4213,7874,3066,3,Great quality for the price.,2025-03-16
4214,11251,4627,5,Customer service was helpful.,2025-08-18
4215,8701,7142,3,Excellent value for money.,2025-03-12
4216,4449,6639,4,Great quality for the price.,2025-08-12
4217,11227,4055,5,Exceeded my expectations!,2025-10-17
4218,5760,5442,1,"Not what I expected, quite disappointed.",2024-08-08
4219,6572,3853,2,Item arrived damaged.,2026-02-18
4220,10014,3873,2,Item arrived damaged.,2024-09-20
4221,6736,5651,5,Works exactly as described.,2025-08-23
4222,9099,907,3,Excellent value for money.,2024-10-06
4223,1646,5641,4,"Not what I expected, quite disappointed.",2023-05-02
4224,9046,750,1,Would buy again.,2025-03-05
4225,9630,326,3,Great quality for the price.,2024-06-10
4226,6157,3411,1,Would buy again.,2024-01-24
4227,9205,1845,5,Great quality for the price.,2025-03-05
4228,545,4110,1,Customer service was helpful.,2023-05-28
4229,3466,1488,2,Exceeded my expectations!,2025-09-30
4230,9651,5759,4,"Average product, does the job.",2025-11-09
4231,10054,2886,2,"Not what I expected, quite disappointed.",2023-07-09
4232,3871,598,5,Excellent value for money.,2023-09-10
4233,3826,7788,5,Great quality for the price.,2023-04-27
4234,3423,4274,3,Item arrived damaged.,2025-06-14
4235,10389,4897,5,Excellent value for money.,2026-02-14
4236,1160,1448,4,Item arrived damaged.,2023-02-12
4237,9404,6010,3,Item arrived damaged.,2026-04-17
4238,11014,5800,4,Fast shipping and good packaging.,2024-10-15
4239,2563,5430,4,Great quality for the price.,2025-03-21
4240,7649,2934,5,Would buy again.,2025-01-28
4241,7308,3897,5,Works exactly as described.,2023-05-26
4242,7114,6002,5,Works exactly as described.,2025-10-17
4243,2273,3435,1,"Not what I expected, quite disappointed.",2026-01-27
4244,7107,491,4,Exceeded my expectations!,2024-05-21
4245,10359,218,4,Works exactly as described.,2025-11-11
4246,9774,3388,2,Great quality for the price.,2025-03-16
4247,2940,3167,4,"Not what I expected, quite disappointed.",2023-12-17
4248,11091,1164,2,Excellent value for money.,2024-09-30
4249,11674,4549,4,Great quality for the price.,2025-06-24
4250,5786,471,1,Great quality for the price.,2025-09-21
4251,8476,5945,1,Great quality for the price.,2026-01-19
4252,1722,3246,5,Would buy again.,2023-06-08
4253,6862,7037,4,Excellent value for money.,2026-03-22
4254,147,5969,5,"Not what I expected, quite disappointed.",2026-01-27
4255,2408,5194,3,Great quality for the price.,2025-05-15
4256,7619,6328,4,Item arrived damaged.,2024-07-10
4257,6552,4006,5,Exceeded my expectations!,2023-06-18
4258,7710,372,1,Excellent value for money.,2026-04-13
4259,11653,7933,4,Would buy again.,2025-04-18
4260,599,4628,3,Would buy again.,2023-06-30
4261,4272,1782,1,Fast shipping and good packaging.,2026-02-28
4262,5047,2082,3,Item arrived damaged.,2023-06-12
4263,6334,4911,3,Excellent value for money.,2026-06-20
4264,3884,5051,5,Customer service was helpful.,2025-06-05
4265,9300,5113,3,"Average product, does the job.",2025-01-08
4266,2842,222,5,Great quality for the price.,2023-06-07
4267,443,1090,2,Customer service was helpful.,2026-04-12
4268,1424,730,4,"Average product, does the job.",2026-03-17
4269,11440,937,4,Fast shipping and good packaging.,2024-06-03
4270,9954,1543,4,Exceeded my expectations!,2023-06-22
4271,3092,3572,5,"Average product, does the job.",2024-11-10
4272,10974,1426,5,Would buy again.,2024-09-15
4273,11629,5327,1,Works exactly as described.,2024-06-26
4274,11911,2054,1,"Average product, does the job.",2026-06-12
4275,2694,3316,3,Excellent value for money.,2025-07-28
4276,7930,4074,1,Customer service was helpful.,2025-08-18
4277,11608,714,3,"Average product, does the job.",2024-07-02
4278,32,6687,2,"Not what I expected, quite disappointed.",2024-07-01
4279,10109,2321,4,Item arrived damaged.,2026-04-14
4280,2993,3769,4,Great quality for the price.,2024-07-22
4281,7513,2726,1,Customer service was helpful.,2024-02-15
4282,9106,6909,3,Exceeded my expectations!,2025-05-26
4283,4641,6381,3,Excellent value for money.,2025-05-16
4284,256,1281,2,Exceeded my expectations!,2023-03-25
4285,6387,5720,3,Exceeded my expectations!,2024-08-04
4286,649,1196,4,Great quality for the price.,2026-03-04
4287,3333,1257,1,Great quality for the price.,2025-09-22
4288,11492,4895,1,Customer service was helpful.,2023-10-23
4289,2663,231,4,Excellent value for money.,2024-01-18
4290,9564,4318,2,"Average product, does the job.",2024-12-31
4291,4792,5051,1,Exceeded my expectations!,2026-05-22
4292,3524,1510,4,Exceeded my expectations!,2024-01-05
4293,8286,7434,1,Exceeded my expectations!,2023-05-13
4294,144,6406,2,Item arrived damaged.,2024-08-29
4295,163,497,3,"Not what I expected, quite disappointed.",2025-05-30
4296,1667,3409,1,Would buy again.,2025-08-24
4297,9873,7873,4,Fast shipping and good packaging.,2026-01-16
4298,11652,1013,2,Excellent value for money.,2023-07-14
4299,7714,6438,2,Great quality for the price.,2025-02-11
4300,9341,4468,2,"Average product, does the job.",2026-06-03
4301,4978,1494,1,"Not what I expected, quite disappointed.",2024-06-11
4302,6999,6894,5,Excellent value for money.,2025-09-04
4303,9626,4443,2,Customer service was helpful.,2023-05-04
4304,484,3817,4,Exceeded my expectations!,2024-08-26
4305,7263,3403,5,Great quality for the price.,2024-10-05
4306,10960,5771,3,Would buy again.,2023-07-19
4307,1676,2316,5,Excellent value for money.,2024-02-21
4308,9224,2430,3,"Average product, does the job.",2024-02-19
4309,545,5191,2,Works exactly as described.,2026-05-22
4310,4324,7920,1,Works exactly as described.,2023-05-28
4311,8887,4297,4,"Not what I expected, quite disappointed.",2025-03-06
4312,11880,7642,1,Fast shipping and good packaging.,2023-10-18
4313,1150,1115,2,Customer service was helpful.,2026-01-26
4314,1725,906,1,Works exactly as described.,2025-12-27
4315,7088,6681,1,Excellent value for money.,2024-02-12
4316,10866,6054,3,Would buy again.,2024-03-29
4317,1869,7444,4,Excellent value for money.,2025-12-15
4318,124,3760,3,"Average product, does the job.",2024-03-21
4319,11723,6267,3,Customer service was helpful.,2023-04-09
4320,4060,1431,2,"Average product, does the job.",2024-10-04
4321,7546,2064,1,Great quality for the price.,2025-08-30
4322,1082,5633,3,Customer service was helpful.,2023-07-03
4323,3832,2619,2,Works exactly as described.,2024-03-11
4324,11743,2133,1,Customer service was helpful.,2024-06-11
4325,7486,4966,1,Great quality for the price.,2023-12-30
4326,1249,3752,5,Would buy again.,2024-06-08
4327,4651,5007,4,"Not what I expected, quite disappointed.",2023-10-06
4328,1875,1631,1,Would buy again.,2023-08-13
4329,7186,1666,3,Exceeded my expectations!,2024-02-22
4330,3837,7992,5,Would buy again.,2025-05-21
4331,3812,2173,1,Fast shipping and good packaging.,2023-06-25
4332,267,5608,2,Great quality for the price.,2025-03-14
4333,618,614,1,Great quality for the price.,2024-05-15
4334,3906,5732,3,Excellent value for money.,2025-04-22
4335,1870,989,2,Works exactly as described.,2023-06-17
4336,6003,5951,4,"Average product, does the job.",2026-06-24
4337,384,5915,2,Excellent value for money.,2023-03-12
4338,9524,3568,2,Exceeded my expectations!,2025-04-18
4339,6366,2906,4,Would buy again.,2023-10-28
4340,8320,7845,5,Would buy again.,2025-01-18
4341,4162,5955,3,Customer service was helpful.,2023-09-05
4342,946,4139,2,Exceeded my expectations!,2023-03-24
4343,4034,3480,1,Exceeded my expectations!,2025-01-23
4344,6047,6274,3,Works exactly as described.,2024-11-28
4345,515,1127,4,Item arrived damaged.,2023-08-29
4346,773,6481,5,Fast shipping and good packaging.,2024-08-12
4347,3643,3542,4,Fast shipping and good packaging.,2023-10-13
4348,2588,1986,2,Excellent value for money.,2025-11-02
4349,3084,2063,3,Excellent value for money.,2026-02-03
4350,3876,5688,5,"Average product, does the job.",2024-05-04
4351,638,7739,3,Would buy again.,2025-02-10
4352,11859,2747,4,Works exactly as described.,2023-07-16
4353,5300,1099,4,Exceeded my expectations!,2023-02-16
4354,3261,2517,5,Would buy again.,2024-10-04
4355,11572,7080,4,Exceeded my expectations!,2026-01-25
4356,5634,4966,4,Would buy again.,2023-11-01
4357,11835,7458,4,Excellent value for money.,2024-01-01
4358,4925,2958,5,Exceeded my expectations!,2025-11-28
4359,10103,4865,4,"Average product, does the job.",2023-04-03
4360,6777,6269,3,Customer service was helpful.,2024-08-05
4361,2972,1047,4,"Average product, does the job.",2023-10-26
4362,943,2631,4,Excellent value for money.,2023-05-27
4363,7594,8,5,Fast shipping and good packaging.,2024-07-26
4364,3333,4354,2,"Not what I expected, quite disappointed.",2024-07-02
4365,723,5470,3,Excellent value for money.,2023-12-07
4366,5186,7145,3,Customer service was helpful.,2023-02-10
4367,3582,27,1,"Not what I expected, quite disappointed.",2024-06-18
4368,9545,7839,5,Works exactly as described.,2023-08-21
4369,7184,949,3,Works exactly as described.,2025-08-08
4370,2484,3155,1,Item arrived damaged.,2025-02-25
4371,5846,4495,5,Exceeded my expectations!,2023-08-18
4372,2008,4607,5,Great quality for the price.,2025-05-09
4373,7897,4587,4,Great quality for the price.,2025-11-16
4374,7324,341,5,Item arrived damaged.,2025-07-06
4375,1371,7059,3,Great quality for the price.,2024-01-20
4376,9151,3546,2,Fast shipping and good packaging.,2023-01-07
4377,6271,3120,5,"Average product, does the job.",2024-04-18
4378,1276,5718,2,Great quality for the price.,2024-01-27
4379,10040,1966,4,Customer service was helpful.,2024-01-31
4380,10454,1813,1,Fast shipping and good packaging.,2025-11-01
4381,2838,3838,5,"Average product, does the job.",2023-05-12
4382,11063,1967,1,"Not what I expected, quite disappointed.",2025-05-13
4383,4494,1655,1,Excellent value for money.,2025-02-05
4384,1668,4882,5,"Average product, does the job.",2026-04-13
4385,10414,4209,1,Customer service was helpful.,2025-07-08
4386,4124,6222,1,Great quality for the price.,2023-07-20
4387,4,6409,4,Fast shipping and good packaging.,2024-04-17
4388,7862,866,4,Works exactly as described.,2026-06-08
4389,1094,3173,4,"Average product, does the job.",2026-01-08
4390,6439,4868,2,Excellent value for money.,2025-02-12
4391,10873,984,2,Great quality for the price.,2023-11-28
4392,4653,5152,2,Excellent value for money.,2023-10-17
4393,7019,6264,1,Exceeded my expectations!,2023-01-16
4394,513,4580,4,Works exactly as described.,2023-06-05
4395,6029,3499,1,Excellent value for money.,2024-07-25
4396,89,575,3,Great quality for the price.,2026-05-05
4397,10549,2371,5,Fast shipping and good packaging.,2024-09-20
4398,11424,6914,1,Excellent value for money.,2025-12-09
4399,6171,6124,5,Great quality for the price.,2023-09-07
4400,4697,7654,3,Works exactly as described.,2024-12-29
4401,11225,7427,4,Great quality for the price.,2024-09-30
4402,2161,7199,2,Excellent value for money.,2024-01-16
4403,6549,4076,1,Item arrived damaged.,2024-05-07
4404,5832,888,3,Works exactly as described.,2026-06-30
4405,2504,4779,3,Fast shipping and good packaging.,2023-01-25
4406,785,7626,3,"Average product, does the job.",2025-07-23
4407,10803,648,3,"Average product, does the job.",2025-11-27
4408,5479,3830,3,"Average product, does the job.",2025-03-27
4409,3240,384,2,"Average product, does the job.",2023-05-07
4410,2702,4562,3,Excellent value for money.,2024-02-06
4411,2045,3405,5,Customer service was helpful.,2024-07-16
4412,10463,925,3,"Not what I expected, quite disappointed.",2026-02-14
4413,7422,7328,5,Great quality for the price.,2024-05-07
4414,4069,3772,5,Great quality for the price.,2024-02-15
4415,5115,1083,5,Customer service was helpful.,2025-03-01
4416,8297,3675,3,Would buy again.,2025-02-27
4417,2274,3115,3,Exceeded my expectations!,2024-11-26
4418,4036,6615,4,Would buy again.,2025-10-19
4419,11284,3930,2,Item arrived damaged.,2024-04-10
4420,7596,672,1,Great quality for the price.,2023-04-22
4421,11494,6634,5,"Average product, does the job.",2026-01-04
4422,7298,5429,4,"Not what I expected, quite disappointed.",2026-01-21
4423,459,6324,5,Works exactly as described.,2024-01-16
4424,1757,818,5,Works exactly as described.,2024-06-14
4425,8407,6595,5,Works exactly as described.,2025-07-01
4426,10915,2402,5,Item arrived damaged.,2023-06-30
4427,2453,5857,2,Customer service was helpful.,2023-06-19
4428,1253,3322,2,Excellent value for money.,2025-04-03
4429,4816,837,5,"Average product, does the job.",2024-05-29
4430,11324,5080,5,Fast shipping and good packaging.,2024-11-24
4431,5123,94,1,Fast shipping and good packaging.,2026-05-29
4432,499,4774,4,Fast shipping and good packaging.,2025-12-02
4433,11432,5012,4,Fast shipping and good packaging.,2025-02-25
4434,1707,3382,3,Excellent value for money.,2025-08-18
4435,11742,714,3,Fast shipping and good packaging.,2026-06-18
4436,833,5095,3,Works exactly as described.,2023-06-13
4437,503,813,4,Works exactly as described.,2025-10-31
4438,1120,6962,3,Great quality for the price.,2025-09-03
4439,9505,5895,3,Exceeded my expectations!,2024-12-31
4440,11509,5821,5,Customer service was helpful.,2024-02-11
4441,9166,2862,4,Works exactly as described.,2025-10-09
4442,9548,4521,3,Exceeded my expectations!,2025-11-18
4443,2636,2929,1,Works exactly as described.,2023-04-05
4444,7246,5123,5,Would buy again.,2025-11-30
4445,7934,2191,3,Item arrived damaged.,2024-02-01
4446,9402,1869,5,Item arrived damaged.,2024-06-19
4447,2321,3234,5,Great quality for the price.,2024-06-05
4448,1564,1758,2,"Average product, does the job.",2026-04-14
4449,7518,860,1,Excellent value for money.,2023-04-22
4450,3607,304,2,Works exactly as described.,2024-09-02
