return_id,order_item_id,return_reason,return_date,refund_amount
3052,2774,Not as described,2025-02-07,423.4
3053,17111,Arrived damaged,2023-09-25,353.11
3054,37734,Wrong size,2025-10-27,452.97
3055,8323,Item defective,2023-02-05,26.66
3056,54971,Wrong size,2024-09-11,64.68
3057,33892,Changed my mind,2024-10-28,77.33
3058,55009,Item defective,2025-10-31,190.75
3059,59300,Wrong size,2023-09-27,447.83
3060,92633,Not as described,2023-04-12,409.56
3061,16443,Wrong size,2024-12-28,411.38
3062,28294,Item defective,2024-11-09,63.45
3063,52747,Not as described,2024-09-21,255.71
3064,47582,Arrived damaged,2023-08-12,265.97
3065,2666,Wrong size,2026-02-10,55.96
3066,13475,Changed my mind,2025-08-06,46.79
3067,96989,Changed my mind,2024-06-13,210.26
3068,78621,Changed my mind,2023-10-07,329.19
3069,78111,Wrong size,2025-12-12,483.79
3070,49076,Changed my mind,2024-12-22,368.12
3071,4200,Arrived damaged,2026-04-15,480.13
3072,64560,Changed my mind,2023-06-02,25.94
3073,64712,Not as described,2024-03-26,77.06
3074,76355,Changed my mind,2024-09-06,89.59
3075,20105,Wrong size,2025-06-26,481.69
3076,74491,Changed my mind,2023-12-14,149.3
3077,74126,Arrived damaged,2024-04-02,468.34
3078,11853,Arrived damaged,2024-02-17,425.99
3079,43001,Changed my mind,2025-11-01,126.03
3080,72506,Item defective,2025-05-23,256.94
3081,54468,Not as described,2024-03-07,8.07
3082,61090,Item defective,2023-04-27,9.17
3083,49761,Changed my mind,2025-11-26,185.88
3084,9977,Not as described,2025-10-07,204.87
3085,43801,Wrong size,2026-05-28,123.27
3086,58542,Not as described,2026-04-17,310.26
3087,90862,Item defective,2025-01-11,285.58
3088,85729,Arrived damaged,2024-12-24,221.78
3089,23145,Item defective,2023-06-05,171.94
3090,16047,Item defective,2025-05-04,360.27
3091,5534,Arrived damaged,2024-05-13,265.09
3092,25634,Not as described,2023-05-09,52.57
3093,66494,Wrong size,2025-01-22,458.86
3094,86856,Arrived damaged,2025-05-10,265.69
3095,74526,Item defective,2023-02-02,34.4
3096,53746,Changed my mind,2025-12-16,235.84
3097,87434,Not as described,2024-08-11,399.84
3098,69751,Wrong size,2024-01-20,64.76
3099,84054,Not as described,2024-12-08,380.79
3100,88885,Changed my mind,2025-11-22,167.45
3101,58574,Item defective,2025-04-29,424.98
3102,32251,Not as described,2024-04-12,66.55
3103,48720,Changed my mind,2025-11-03,71.04
3104,24208,Wrong size,2024-03-23,77.13
3105,95544,Arrived damaged,2025-08-08,437.31
3106,30278,Changed my mind,2026-05-26,385.78
3107,35281,Arrived damaged,2024-02-05,254.42
3108,18,Arrived damaged,2023-08-19,351.29
3109,94416,Wrong size,2023-03-04,344.22
3110,48828,Not as described,2024-11-21,239.65
3111,58399,Wrong size,2024-06-21,183.48
3112,78915,Item defective,2023-02-24,183.35
3113,85187,Changed my mind,2025-11-09,438.46
3114,76044,Item defective,2023-01-21,218.3
3115,49813,Arrived damaged,2026-04-23,303.06
3116,34639,Wrong size,2024-12-17,44.32
3117,32933,Changed my mind,2023-01-10,466.0
3118,28733,Wrong size,2025-10-16,22.95
3119,57593,Changed my mind,2023-12-10,164.04
3120,86578,Wrong size,2024-12-24,67.09
3121,92298,Wrong size,2025-07-19,356.14
3122,17835,Item defective,2025-08-11,24.91
3123,22583,Wrong size,2024-07-05,486.47
3124,39319,Not as described,2025-12-01,298.3
3125,24362,Changed my mind,2023-01-09,75.57
3126,9115,Arrived damaged,2026-06-30,371.52
3127,72273,Changed my mind,2024-05-21,315.35
3128,46061,Not as described,2026-03-24,264.66
3129,26224,Wrong size,2025-02-02,29.22
3130,5176,Item defective,2023-07-23,259.32
3131,36335,Item defective,2025-12-16,296.17
3132,65727,Not as described,2024-10-23,108.5
3133,85205,Changed my mind,2025-09-06,199.19
3134,60613,Not as described,2026-05-21,306.11
3135,2440,Changed my mind,2023-03-19,125.58
3136,7783,Arrived damaged,2025-02-21,238.8
3137,63767,Changed my mind,2024-03-17,218.29
3138,5825,Item defective,2024-04-18,375.99
3139,58725,Changed my mind,2024-08-20,464.72
3140,42513,Arrived damaged,2024-04-05,233.92
3141,61879,Wrong size,2024-11-02,142.24
3142,77208,Not as described,2024-12-04,71.95
3143,8092,Item defective,2023-01-18,250.39
3144,76719,Changed my mind,2024-08-28,128.46
3145,94591,Item defective,2026-04-16,119.72
3146,26599,Not as described,2025-02-06,404.03
3147,94920,Wrong size,2023-05-01,450.67
3148,56306,Wrong size,2023-03-02,48.9
3149,79904,Not as described,2024-05-30,353.23
3150,60325,Not as described,2023-07-17,438.23
3151,50778,Wrong size,2025-04-14,360.08
3152,12879,Wrong size,2023-08-28,447.59
3153,13241,Arrived damaged,2025-12-27,103.95
3154,37452,Arrived damaged,2025-09-03,69.64
3155,99061,Item defective,2026-03-17,121.47
3156,53201,Not as described,2026-06-09,64.84
3157,32095,Wrong size,2024-03-07,370.74
3158,96671,Item defective,2024-02-16,259.68
3159,47603,Arrived damaged,2026-04-19,84.51
3160,42204,Item defective,2026-06-24,433.15
3161,87202,Arrived damaged,2024-10-29,153.05
3162,34585,Not as described,2026-03-28,376.32
3163,54171,Item defective,2025-01-21,365.2
3164,38787,Arrived damaged,2025-08-15,283.27
3165,94002,Not as described,2025-10-07,422.52
3166,35303,Changed my mind,2023-01-13,488.33
3167,6920,Not as described,2025-07-07,371.98
3168,50880,Arrived damaged,2023-02-03,175.4
3169,93950,Arrived damaged,2024-07-04,280.72
3170,14448,Changed my mind,2026-04-01,421.47
3171,37799,Wrong size,2024-09-06,152.33
3172,3135,Changed my mind,2024-02-01,170.32
3173,51596,Not as described,2023-04-16,29.06
3174,36043,Arrived damaged,2025-01-29,406.36
3175,95233,Changed my mind,2023-10-17,44.54
3176,22374,Item defective,2025-06-09,211.24
3177,58650,Item defective,2025-07-17,318.7
3178,55077,Arrived damaged,2024-06-26,252.27
3179,93023,Arrived damaged,2025-05-22,212.68
3180,11718,Changed my mind,2023-06-11,39.85
3181,9566,Wrong size,2023-11-10,182.27
3182,90058,Item defective,2024-04-05,60.96
3183,6610,Wrong size,2024-06-29,382.19
3184,21630,Arrived damaged,2026-04-04,385.03
3185,87669,Not as described,2026-06-10,295.95
3186,17499,Wrong size,2023-01-22,282.67
3187,40008,Wrong size,2025-10-21,410.33
3188,97249,Changed my mind,2023-07-29,422.94
3189,63561,Item defective,2026-05-13,240.67
3190,6062,Item defective,2024-01-26,204.92
3191,38372,Item defective,2024-12-02,456.07
3192,44227,Changed my mind,2025-02-27,150.28
3193,12289,Changed my mind,2025-10-10,39.44
3194,29708,Changed my mind,2023-05-12,425.52
3195,80849,Not as described,2026-03-28,137.33
3196,25447,Changed my mind,2023-06-13,188.04
3197,10872,Wrong size,2023-03-29,451.61
3198,9284,Item defective,2023-02-24,207.86
3199,2840,Changed my mind,2023-12-29,407.56
3200,49961,Item defective,2023-12-27,36.61
3201,71078,Not as described,2026-05-01,71.61
3202,88591,Arrived damaged,2025-01-06,332.25
3203,25860,Wrong size,2026-05-13,347.9
3204,48457,Arrived damaged,2025-04-01,400.27
3205,59791,Item defective,2023-08-17,168.85
3206,98862,Wrong size,2023-09-04,458.36
3207,37405,Arrived damaged,2023-11-07,364.48
3208,47247,Not as described,2025-04-25,257.61
3209,82401,Not as described,2024-09-08,27.05
3210,18707,Wrong size,2023-05-24,194.54
3211,73594,Wrong size,2023-05-28,10.63
3212,58779,Not as described,2023-02-28,372.31
3213,7197,Wrong size,2025-07-18,305.93
3214,2248,Wrong size,2023-08-16,101.68
3215,64485,Wrong size,2024-08-20,387.4
3216,15953,Wrong size,2024-03-17,185.37
3217,16198,Arrived damaged,2023-10-15,458.12
3218,48949,Changed my mind,2023-08-30,439.25
3219,47365,Wrong size,2024-10-15,282.72
3220,12589,Not as described,2025-04-02,61.23
3221,2258,Changed my mind,2023-08-17,200.48
3222,82575,Item defective,2024-08-24,238.14
3223,11781,Changed my mind,2024-05-23,207.0
3224,34291,Changed my mind,2024-04-08,456.92
3225,15093,Item defective,2023-11-01,282.43
3226,42746,Wrong size,2023-11-05,124.32
3227,89479,Not as described,2025-06-11,73.05
3228,59675,Arrived damaged,2025-11-14,447.3
3229,32064,Not as described,2024-01-05,271.06
3230,86301,Changed my mind,2023-05-11,55.36
3231,68900,Arrived damaged,2025-03-11,386.06
3232,22997,Wrong size,2025-09-01,240.96
3233,35447,Not as described,2023-04-12,37.6
3234,76172,Arrived damaged,2023-02-23,453.85
3235,70255,Item defective,2023-08-09,459.85
3236,8190,Changed my mind,2025-06-21,384.21
3237,44119,Wrong size,2023-07-14,470.63
3238,28696,Changed my mind,2025-08-12,13.52
3239,42734,Item defective,2026-05-11,319.57
3240,84448,Changed my mind,2024-05-07,195.22
3241,42129,Not as described,2023-12-20,38.74
3242,28462,Arrived damaged,2023-05-05,422.25
3243,44385,Changed my mind,2023-01-14,212.49
3244,2431,Arrived damaged,2025-12-21,372.25
3245,32729,Changed my mind,2025-12-18,402.86
3246,22314,Item defective,2026-06-14,421.53
3247,44661,Wrong size,2025-03-31,208.71
3248,19950,Item defective,2024-06-06,257.63
3249,98868,Changed my mind,2024-07-31,203.92
3250,70917,Wrong size,2025-05-01,334.35
3251,84711,Wrong size,2024-07-23,146.02
3252,42066,Arrived damaged,2026-05-04,243.32
3253,42578,Changed my mind,2025-07-24,149.89
3254,57609,Not as described,2023-11-21,254.67
3255,91534,Item defective,2023-09-05,296.75
3256,95819,Wrong size,2025-06-17,435.77
3257,19381,Item defective,2024-01-06,236.06
3258,98790,Not as described,2024-04-17,410.22
3259,96048,Changed my mind,2025-05-09,38.7
3260,13817,Changed my mind,2023-12-16,369.87
3261,52302,Not as described,2023-03-07,148.77
3262,71496,Item defective,2024-06-09,257.74
3263,76742,Item defective,2024-12-10,223.29
3264,7993,Item defective,2024-10-02,192.74
3265,81194,Arrived damaged,2024-09-28,129.35
3266,91093,Item defective,2025-01-25,498.94
3267,75971,Arrived damaged,2024-03-09,161.99
3268,42088,Arrived damaged,2023-07-28,238.48
3269,54025,Item defective,2023-10-10,259.46
3270,31014,Arrived damaged,2026-01-11,271.13
3271,2691,Changed my mind,2024-05-04,480.95
3272,14502,Changed my mind,2023-09-04,168.22
3273,66913,Wrong size,2025-08-18,123.08
3274,81159,Not as described,2026-02-25,221.91
3275,82222,Wrong size,2024-05-26,106.67
3276,39656,Not as described,2023-01-02,235.86
3277,5814,Wrong size,2025-10-04,262.99
3278,57162,Wrong size,2025-08-28,377.2
3279,78126,Arrived damaged,2026-06-03,369.11
3280,64031,Item defective,2025-11-28,269.98
3281,78239,Not as described,2026-05-26,491.74
3282,39448,Not as described,2023-11-26,372.23
3283,61069,Item defective,2023-10-29,406.96
3284,47801,Arrived damaged,2026-06-02,285.13
3285,86444,Changed my mind,2024-10-29,26.9
3286,87476,Arrived damaged,2023-07-27,137.8
3287,17957,Item defective,2023-02-27,260.01
3288,37471,Wrong size,2024-03-17,8.25
3289,21023,Arrived damaged,2024-10-01,169.29
3290,67735,Wrong size,2024-10-27,456.16
3291,42497,Wrong size,2024-02-18,38.62
3292,24204,Wrong size,2024-02-29,71.35
3293,97535,Arrived damaged,2025-10-29,470.62
3294,16957,Not as described,2025-02-26,341.19
3295,65469,Arrived damaged,2023-06-06,453.81
3296,98684,Not as described,2025-09-09,453.08
3297,95662,Item defective,2026-02-23,274.91
3298,27036,Changed my mind,2025-02-23,258.75
3299,46125,Not as described,2025-01-03,244.59
3300,94629,Wrong size,2024-06-24,302.4
3301,11756,Arrived damaged,2024-04-18,153.58
3302,35124,Item defective,2024-08-31,37.65
3303,4535,Wrong size,2025-12-04,304.94
3304,80173,Arrived damaged,2026-06-04,198.78
3305,56139,Arrived damaged,2025-12-20,489.34
3306,67450,Changed my mind,2023-01-04,363.87
3307,48874,Item defective,2026-01-23,260.87
3308,26144,Item defective,2025-09-22,94.45
3309,18057,Not as described,2025-10-01,140.02
3310,63737,Item defective,2026-03-17,287.97
3311,93263,Changed my mind,2026-04-25,297.06
3312,74810,Wrong size,2025-10-30,140.98
3313,66547,Item defective,2023-08-22,245.48
3314,68925,Arrived damaged,2024-10-05,426.76
3315,15401,Changed my mind,2025-11-02,477.97
3316,442,Not as described,2026-06-30,77.62
3317,29293,Changed my mind,2024-10-31,43.02
3318,6550,Changed my mind,2024-11-10,238.12
3319,72739,Wrong size,2024-01-10,390.61
3320,25285,Not as described,2024-05-02,117.09
3321,82628,Not as described,2023-11-28,439.76
3322,99711,Changed my mind,2026-01-20,195.16
3323,72662,Changed my mind,2023-04-07,425.34
3324,80522,Arrived damaged,2024-12-09,357.11
3325,71792,Arrived damaged,2025-09-27,63.8
3326,76940,Item defective,2024-05-20,331.28
3327,5890,Wrong size,2025-08-24,267.9
3328,45846,Item defective,2025-07-30,386.29
3329,2862,Changed my mind,2023-12-08,141.83
3330,96561,Not as described,2025-05-23,278.67
3331,51543,Item defective,2023-08-14,411.4
3332,82227,Arrived damaged,2025-06-28,214.88
3333,26265,Not as described,2025-04-16,242.64
3334,76440,Changed my mind,2026-03-10,182.56
3335,76514,Arrived damaged,2024-02-23,88.67
3336,14615,Wrong size,2026-03-29,117.67
3337,35780,Arrived damaged,2025-11-23,80.09
3338,37123,Item defective,2024-08-15,126.52
3339,88657,Wrong size,2023-06-10,472.22
3340,60042,Item defective,2026-06-07,310.48
3341,66511,Wrong size,2025-02-20,343.44
3342,25050,Item defective,2023-04-04,184.77
3343,25473,Not as described,2025-07-23,135.04
3344,50128,Arrived damaged,2025-08-03,163.68
3345,4420,Not as described,2024-01-08,363.79
3346,5695,Item defective,2024-08-25,166.48
3347,21577,Changed my mind,2023-12-31,379.89
3348,45998,Changed my mind,2023-07-09,116.45
3349,12519,Wrong size,2024-02-01,265.04
3350,57684,Wrong size,2026-02-14,95.3
3351,16552,Item defective,2025-11-08,497.79
3352,45206,Item defective,2025-11-04,128.98
3353,88772,Arrived damaged,2025-04-18,494.93
3354,55003,Changed my mind,2024-01-26,361.64
3355,75802,Wrong size,2024-10-24,437.99
3356,96979,Item defective,2024-12-05,352.65
3357,27895,Wrong size,2026-04-23,244.26
3358,52859,Wrong size,2024-08-30,38.26
3359,34408,Not as described,2023-08-30,261.62
3360,48301,Not as described,2024-01-19,116.04
3361,57425,Changed my mind,2024-06-08,60.76
3362,6269,Wrong size,2024-03-30,407.57
3363,73920,Wrong size,2024-10-26,396.74
3364,22754,Wrong size,2025-07-14,237.91
3365,32911,Changed my mind,2025-08-31,323.63
3366,54135,Item defective,2023-05-17,187.04
3367,56997,Wrong size,2025-04-24,330.37
3368,16616,Changed my mind,2023-03-10,300.38
3369,48034,Changed my mind,2024-01-19,440.77
3370,41231,Changed my mind,2023-11-19,353.81
3371,11948,Arrived damaged,2025-11-12,278.55
3372,93797,Item defective,2026-02-04,241.41
3373,88095,Arrived damaged,2023-03-04,410.66
3374,14671,Item defective,2026-02-25,98.43
3375,8185,Not as described,2024-09-08,450.27
3376,23474,Not as described,2024-04-24,184.8
3377,19609,Arrived damaged,2023-05-25,114.36
3378,97660,Not as described,2023-12-06,416.22
3379,40687,Arrived damaged,2025-02-27,24.66
3380,30647,Arrived damaged,2024-08-11,47.19
3381,3070,Item defective,2024-12-15,39.35
3382,46154,Arrived damaged,2025-08-06,20.26
3383,94308,Arrived damaged,2025-01-22,112.57
3384,3539,Changed my mind,2026-03-14,319.6
3385,39702,Changed my mind,2025-04-08,14.91
3386,55489,Not as described,2023-12-22,420.34
3387,72280,Arrived damaged,2024-09-27,81.4
3388,68877,Not as described,2026-02-27,259.29
3389,76901,Changed my mind,2025-03-04,155.61
3390,27677,Arrived damaged,2023-07-15,418.87
3391,57994,Changed my mind,2025-12-07,402.95
3392,74250,Wrong size,2024-03-04,53.76
3393,91616,Arrived damaged,2024-10-21,437.41
3394,46561,Not as described,2023-04-11,205.34
3395,24328,Wrong size,2023-10-19,371.89
3396,1598,Item defective,2025-02-04,123.05
3397,34425,Arrived damaged,2025-04-12,324.02
3398,97234,Changed my mind,2024-07-09,275.14
3399,59317,Wrong size,2026-03-30,44.37
3400,42360,Item defective,2025-09-14,447.54
3401,25451,Item defective,2023-10-13,207.65
3402,29198,Arrived damaged,2025-06-23,211.31
3403,12862,Changed my mind,2026-06-06,344.72
3404,18912,Arrived damaged,2024-04-19,475.85
3405,11190,Changed my mind,2023-03-13,77.33
3406,22953,Item defective,2024-12-21,455.32
3407,51834,Arrived damaged,2025-12-09,486.68
3408,54769,Arrived damaged,2024-10-18,100.95
3409,21147,Not as described,2025-10-18,356.17
3410,2602,Item defective,2025-05-09,82.83
3411,78806,Wrong size,2024-02-07,100.39
3412,97663,Changed my mind,2026-02-01,74.14
3413,70551,Wrong size,2025-10-25,211.9
3414,22428,Changed my mind,2023-05-13,328.75
3415,14133,Wrong size,2026-03-26,165.71
3416,96620,Item defective,2025-04-12,184.03
3417,94233,Wrong size,2023-02-13,242.38
3418,84289,Wrong size,2024-11-12,89.19
3419,91157,Not as described,2023-01-24,436.35
3420,39415,Wrong size,2024-10-08,490.75
3421,36437,Item defective,2025-07-11,326.86
3422,60857,Wrong size,2023-03-10,164.73
3423,68276,Changed my mind,2026-05-18,275.74
3424,90942,Not as described,2025-11-25,488.1
3425,57284,Item defective,2023-05-31,326.46
3426,24568,Item defective,2024-04-07,116.68
3427,84555,Not as described,2024-10-25,31.6
3428,5748,Item defective,2026-04-20,98.13
3429,52411,Not as described,2024-11-15,80.84
3430,43371,Wrong size,2024-06-26,463.54
3431,46362,Item defective,2023-04-06,189.52
3432,23365,Changed my mind,2023-08-19,482.14
3433,57370,Arrived damaged,2026-06-27,106.29
3434,90438,Arrived damaged,2025-01-23,388.74
3435,63978,Arrived damaged,2025-08-10,336.11
3436,24997,Arrived damaged,2023-10-23,36.2
3437,13403,Item defective,2024-01-25,176.97
3438,93456,Wrong size,2023-12-12,323.69
3439,71851,Arrived damaged,2025-06-19,160.96
3440,16900,Not as described,2024-09-08,373.91
3441,7365,Not as described,2023-05-13,28.24
3442,45082,Arrived damaged,2024-12-06,453.36
3443,84260,Item defective,2025-08-16,489.44
3444,60253,Arrived damaged,2024-03-03,433.23
3445,39721,Arrived damaged,2024-05-07,66.49
3446,80939,Wrong size,2023-02-05,295.82
3447,35872,Changed my mind,2026-05-13,135.99
3448,74742,Changed my mind,2024-10-28,25.99
3449,21273,Not as described,2026-02-19,405.59
3450,56454,Not as described,2026-05-17,437.33
3451,5536,Not as described,2024-11-02,402.58
3452,24114,Item defective,2023-01-13,150.88
3453,80815,Wrong size,2023-03-17,209.86
3454,98111,Changed my mind,2026-03-01,459.85
3455,96759,Changed my mind,2025-04-06,357.77
3456,55906,Changed my mind,2025-12-06,307.46
3457,19515,Changed my mind,2024-03-29,241.61
3458,43745,Wrong size,2023-01-25,278.95
3459,27882,Wrong size,2025-03-16,409.29
3460,52323,Changed my mind,2025-05-05,353.09
3461,13337,Not as described,2023-08-17,352.65
3462,50531,Changed my mind,2023-04-13,143.87
3463,56915,Wrong size,2023-07-26,76.48
3464,3229,Item defective,2026-05-21,491.32
3465,33965,Changed my mind,2025-11-25,440.96
3466,49805,Changed my mind,2025-11-03,215.33
3467,11282,Arrived damaged,2024-02-25,250.02
3468,34460,Wrong size,2025-10-24,159.14
3469,54819,Arrived damaged,2023-12-08,162.0
3470,92144,Wrong size,2024-11-02,234.49
3471,17661,Wrong size,2023-02-13,161.66
3472,47564,Arrived damaged,2024-08-17,159.83
3473,15195,Arrived damaged,2025-03-21,348.24
3474,66874,Changed my mind,2025-04-19,445.63
3475,48043,Not as described,2023-02-23,229.88
3476,3276,Item defective,2025-05-26,395.81
3477,84650,Not as described,2026-06-07,8.76
3478,86139,Wrong size,2026-01-05,52.6
3479,2463,Changed my mind,2023-12-09,169.06
3480,91402,Arrived damaged,2023-04-27,406.17
3481,63024,Changed my mind,2024-06-10,218.46
3482,18483,Wrong size,2026-05-04,105.13
3483,79393,Item defective,2023-07-13,336.15
3484,96394,Not as described,2024-12-02,175.99
3485,73259,Arrived damaged,2026-05-07,272.77
3486,5894,Item defective,2023-07-26,482.58
3487,52069,Not as described,2025-07-18,151.13
3488,47162,Not as described,2024-04-16,272.87
3489,21563,Not as described,2023-06-17,15.88
3490,44645,Wrong size,2024-06-11,488.87
3491,85801,Not as described,2025-12-28,154.48
3492,78237,Arrived damaged,2025-04-14,374.26
3493,93118,Wrong size,2025-06-04,313.92
3494,94076,Changed my mind,2025-08-26,37.79
3495,48420,Wrong size,2024-09-18,84.01
3496,19564,Wrong size,2024-11-02,289.16
3497,72179,Wrong size,2025-12-07,340.13
3498,1809,Not as described,2025-03-10,357.12
3499,42657,Not as described,2024-11-04,360.71
3500,96436,Item defective,2024-11-13,166.1
3501,51369,Item defective,2025-07-18,32.36
3502,76965,Arrived damaged,2023-08-05,65.12
3503,63739,Changed my mind,2023-06-08,496.3
3504,26483,Wrong size,2026-06-10,180.56
3505,64168,Wrong size,2023-10-30,12.2
3506,20505,Not as described,2024-01-02,258.2
3507,35473,Wrong size,2024-12-17,154.28
3508,15994,Arrived damaged,2025-02-24,157.51
3509,36991,Item defective,2024-10-14,60.35
3510,27770,Item defective,2024-09-08,32.48
3511,65899,Arrived damaged,2024-01-17,474.83
3512,72929,Wrong size,2026-06-27,31.35
3513,25379,Not as described,2026-02-03,225.3
3514,83616,Not as described,2024-02-24,475.17
3515,29129,Not as described,2023-10-06,123.09
3516,2307,Not as described,2025-08-20,396.11
3517,80826,Item defective,2025-11-17,51.15
3518,98150,Item defective,2025-01-21,179.73
3519,3129,Arrived damaged,2023-05-24,129.35
3520,62267,Not as described,2023-10-04,207.49
3521,55894,Changed my mind,2023-01-18,485.84
3522,95743,Changed my mind,2026-02-16,451.36
3523,23640,Wrong size,2025-10-08,426.64
3524,91513,Changed my mind,2025-07-09,310.41
3525,16820,Item defective,2023-11-03,449.76
3526,72127,Wrong size,2023-05-25,49.16
3527,82875,Not as described,2026-02-25,443.4
3528,9471,Changed my mind,2026-01-31,334.77
3529,31965,Item defective,2025-03-25,260.56
3530,28747,Item defective,2024-02-10,456.9
3531,50068,Arrived damaged,2026-06-09,30.99
3532,63681,Changed my mind,2023-03-13,17.8
3533,26088,Item defective,2025-02-21,401.76
3534,74834,Wrong size,2026-06-12,195.37
3535,58358,Arrived damaged,2024-06-29,251.0
3536,49146,Arrived damaged,2025-01-03,207.76
3537,34278,Not as described,2023-06-28,466.36
3538,37065,Changed my mind,2025-02-18,40.12
3539,41813,Arrived damaged,2023-09-13,292.27
3540,86108,Wrong size,2026-05-12,23.53
3541,3995,Item defective,2026-02-09,19.42
3542,75861,Changed my mind,2024-06-15,226.07
3543,71880,Arrived damaged,2025-12-06,209.9
3544,36908,Item defective,2023-11-10,382.16
3545,340,Wrong size,2023-04-19,293.23
3546,65709,Not as described,2024-02-09,451.96
3547,37651,Wrong size,2026-05-30,465.81
3548,91646,Not as described,2024-11-07,498.16
3549,78543,Item defective,2024-03-29,371.29
3550,98706,Item defective,2025-04-03,250.33
3551,5528,Changed my mind,2023-05-01,350.97
3552,12271,Wrong size,2025-01-22,454.39
3553,29212,Item defective,2026-04-05,319.31
3554,2779,Changed my mind,2025-04-19,320.37
3555,80620,Wrong size,2024-05-25,134.1
3556,76654,Item defective,2025-05-21,383.34
3557,68256,Not as described,2025-09-25,270.24
3558,45977,Changed my mind,2025-10-25,76.48
3559,58426,Wrong size,2023-12-27,376.81
3560,48563,Wrong size,2023-05-07,194.8
3561,88272,Not as described,2023-12-31,282.98
3562,14648,Changed my mind,2024-07-08,290.84
3563,79893,Not as described,2026-06-09,72.86
3564,74958,Changed my mind,2026-01-21,51.82
3565,19642,Changed my mind,2025-02-09,468.18
3566,45104,Arrived damaged,2024-12-03,490.84
3567,64564,Item defective,2024-10-13,182.7
3568,17880,Changed my mind,2023-02-09,313.48
3569,71466,Wrong size,2024-05-04,199.65
3570,6082,Changed my mind,2025-03-24,15.83
3571,19814,Changed my mind,2023-01-15,313.96
3572,21246,Wrong size,2024-09-16,111.74
3573,58722,Not as described,2024-06-09,240.56
3574,24558,Arrived damaged,2023-12-19,456.04
3575,37336,Not as described,2024-10-08,430.57
3576,98521,Wrong size,2023-01-18,475.36
3577,91129,Wrong size,2023-11-04,80.76
3578,1820,Changed my mind,2024-12-05,351.31
3579,21645,Changed my mind,2024-11-27,14.17
3580,58626,Wrong size,2023-10-31,105.08
3581,13686,Changed my mind,2025-10-29,20.23
3582,61507,Changed my mind,2023-10-27,226.98
3583,98133,Changed my mind,2026-05-24,417.21
3584,97812,Changed my mind,2023-11-13,86.8
3585,99045,Wrong size,2024-12-10,68.59
3586,31694,Changed my mind,2025-10-18,134.55
3587,18968,Wrong size,2023-01-25,428.12
3588,90858,Wrong size,2023-04-08,101.69
3589,8382,Arrived damaged,2026-03-19,73.64
3590,29247,Item defective,2023-10-21,111.73
3591,36614,Item defective,2023-01-29,87.15
3592,19490,Item defective,2025-11-08,98.19
3593,91831,Arrived damaged,2023-01-05,364.06
3594,97018,Item defective,2024-05-31,265.27
3595,26152,Wrong size,2023-03-27,13.29
3596,66954,Arrived damaged,2025-07-25,20.86
3597,8380,Arrived damaged,2025-06-06,282.25
3598,95170,Arrived damaged,2024-10-21,146.77
3599,80949,Item defective,2025-09-11,348.62
3600,11393,Changed my mind,2023-10-22,338.51
3601,96385,Arrived damaged,2023-03-09,212.63
3602,9129,Wrong size,2025-10-18,30.97
3603,74720,Wrong size,2024-12-11,215.12
3604,99634,Wrong size,2026-01-02,432.99
3605,95866,Changed my mind,2025-12-10,348.71
3606,62990,Item defective,2025-12-22,402.59
3607,49455,Not as described,2025-10-20,142.96
3608,34847,Wrong size,2025-11-30,177.13
3609,62499,Item defective,2023-03-25,136.87
3610,50661,Arrived damaged,2024-06-15,67.07
3611,27819,Arrived damaged,2023-10-16,106.76
3612,78838,Arrived damaged,2026-02-26,437.94
3613,2106,Arrived damaged,2023-12-16,132.77
3614,25116,Wrong size,2026-02-11,471.83
3615,67481,Changed my mind,2025-08-26,120.15
3616,79111,Arrived damaged,2024-02-20,127.04
3617,3811,Not as described,2026-02-11,474.86
3618,12369,Changed my mind,2024-05-22,334.93
3619,81376,Wrong size,2024-01-15,286.52
3620,41462,Wrong size,2023-12-27,82.81
3621,59707,Not as described,2025-09-06,92.21
3622,26162,Wrong size,2024-03-19,293.77
3623,30868,Item defective,2025-08-08,495.1
3624,4297,Item defective,2025-12-22,374.5
3625,29471,Wrong size,2026-03-04,447.42
3626,24211,Wrong size,2023-04-29,462.56
3627,99498,Wrong size,2026-05-03,407.33
3628,15287,Item defective,2024-07-10,149.94
3629,60931,Changed my mind,2024-08-03,205.55
3630,79989,Wrong size,2024-01-06,326.41
3631,63120,Arrived damaged,2023-12-03,58.34
3632,97666,Arrived damaged,2024-11-02,118.94
3633,34283,Changed my mind,2025-05-04,402.42
3634,73611,Item defective,2023-09-16,28.25
3635,22609,Not as described,2025-10-16,175.01
3636,52530,Wrong size,2026-03-27,434.96
3637,24819,Changed my mind,2024-03-19,119.48
3638,82025,Changed my mind,2023-06-13,334.24
3639,52918,Changed my mind,2025-03-28,263.77
3640,76457,Arrived damaged,2024-09-12,415.66
3641,95078,Item defective,2026-04-07,105.15
3642,42475,Not as described,2023-07-21,153.35
3643,86951,Changed my mind,2023-07-31,458.86
3644,96443,Changed my mind,2024-02-26,211.04
3645,34482,Not as described,2024-12-16,477.14
3646,71748,Not as described,2026-03-19,50.44
3647,71105,Item defective,2024-11-10,99.59
3648,10034,Not as described,2026-01-06,365.43
3649,69290,Wrong size,2024-01-08,418.03
3650,57041,Not as described,2023-02-12,499.62
3651,43273,Arrived damaged,2024-04-20,28.58
3652,15602,Changed my mind,2026-03-28,396.39
